0.308000 0.179022   0.679000 0.661774   
0.308000 0.198222   0.691000 0.671170   
0.309000 0.215185   0.702000 0.679554   
0.310000 0.231346   0.711000 0.685453   
0.312000 0.246138   0.720000 0.687460   
0.313000 0.263126   0.697000 0.684864   
0.315000 0.277654   0.563000 0.671004   
0.336000 0.278872   0.449000 0.619668   
0.354000 0.288628   0.439000 0.557287   
0.446000 0.314368   0.481000 0.542858   
0.525000 0.369082   0.525000 0.566617   
0.595000 0.415383   0.548000 0.587602   
0.671000 0.450816   0.562000 0.595904   
0.750000 0.480004   0.559000 0.599722   
0.750000 0.499434   0.492000 0.594385   
0.750000 0.499083   0.478000 0.547935   
0.750000 0.507502   0.389000 0.526879   
0.750000 0.502338   0.300000 0.473872   
0.750000 0.494050   0.222000 0.433014   
0.750000 0.485027   0.157000 0.406504   
0.750000 0.476512   0.105000 0.389682   
0.719000 0.470197   0.065000 0.378170   
0.667000 0.468637   0.037000 0.360636   
0.619000 0.471347   0.020000 0.338109   
0.574000 0.475622   0.013000 0.318712   
0.529000 0.480495   0.016000 0.302896   
0.500000 0.486463   0.027000 0.288156   
0.493000 0.492808   0.047000 0.282006   
0.490000 0.501977   0.078000 0.285992   
0.490000 0.512443   0.121000 0.293985   
0.490000 0.523509   0.182000 0.307285   
0.472000 0.536144   0.282000 0.326326   
0.462000 0.550517   0.290000 0.357728   
0.493000 0.543596   0.257000 0.367133   
0.518000 0.534436   0.234000 0.373539   
0.527000 0.526147   0.273000 0.382720   
0.499000 0.526293   0.343000 0.407355   
0.507000 0.522191   0.414000 0.440883   
0.539000 0.523282   0.482000 0.486445   
0.565000 0.529154   0.550000 0.534249   
0.576000 0.532759   0.610000 0.577927   
0.581000 0.531132   0.676000 0.611706   
0.583000 0.527490   0.750000 0.641211   
0.575000 0.522431   0.750000 0.665488   
0.565000 0.507694   0.750000 0.670112   
0.553000 0.492394   0.750000 0.673745   
0.538000 0.475147   0.750000 0.676370   
0.520000 0.455868   0.750000 0.678185   
0.500000 0.433636   0.750000 0.679372   
0.478000 0.409428   0.750000 0.680204   
0.454000 0.383648   0.750000 0.680910   
0.428000 0.354598   0.750000 0.681612   
0.401000 0.324108   0.750000 0.682732   
0.372000 0.292295   0.750000 0.684534   
0.342000 0.259814   0.701000 0.687383   
0.313000 0.222503   0.667000 0.678733   
0.283000 0.186961   0.636000 0.673838   
0.253000 0.153239   0.612000 0.670346   
0.224000 0.122476   0.598000 0.669682   
0.195000 0.096217   0.586000 0.672703   
0.176000 0.075196   0.581000 0.675391   
0.194000 0.064150   0.598000 0.678789   
0.214000 0.075431   0.617000 0.689560   
0.231000 0.091686   0.636000 0.699680   
0.244000 0.109780   0.657000 0.707825   
0.253000 0.120657   0.711000 0.715519   
0.237000 0.134205   0.750000 0.730524   
0.191000 0.138546   0.750000 0.734977   
0.154000 0.132152   0.750000 0.723247   
0.118000 0.133517   0.750000 0.709198   
0.082000 0.140772   0.750000 0.691107   
-0.004000 0.239797   0.650000 0.614850   
0.026000 0.214461   0.544000 0.569327   
-0.009000 0.175082   0.548000 0.541046   
-0.007000 0.178821   0.668000 0.530400   
0.067000 0.224182   0.750000 0.562715   
0.164000 0.247943   0.750000 0.592509   
0.255000 0.251403   0.750000 0.613926   
0.431000 0.267369   0.750000 0.629375   
0.430000 0.322919   0.698000 0.661283   
0.429000 0.323405   0.594000 0.623829   
0.415000 0.309853   0.509000 0.554670   
0.406000 0.294793   0.452000 0.487550   
0.376000 0.289554   0.500000 0.441153   
0.345000 0.288104   0.530000 0.473924   
0.326000 0.282508   0.560000 0.497793   
0.319000 0.285511   0.607000 0.516429   
0.315000 0.300917   0.669000 0.541077   
0.314000 0.325511   0.555000 0.566016   
0.308000 0.306103   0.476000 0.501864   
0.359000 0.298231   0.428000 0.450672   
0.465000 0.319499   0.472000 0.436815   
0.553000 0.380592   0.495000 0.481885   
0.665000 0.425765   0.508000 0.512534   
0.704000 0.466881   0.518000 0.546866   
0.697000 0.489752   0.527000 0.555380   
0.694000 0.505748   0.536000 0.544240   
0.691000 0.523247   0.543000 0.531128   
0.690000 0.540188   0.550000 0.514361   
0.690000 0.557174   0.556000 0.496324   
0.690000 0.572661   0.561000 0.477448   
0.690000 0.586151   0.533000 0.457651   
0.686000 0.586708   0.359000 0.422016   
0.683000 0.541671   0.217000 0.340230   
0.679000 0.509175   0.105000 0.304012   
0.675000 0.484340   0.051000 0.285939   
0.672000 0.470668   0.027000 0.273960   
0.669000 0.460299   0.014000 0.265909   
0.666000 0.449496   0.010000 0.261613   
0.653000 0.438723   0.017000 0.260775   
0.608000 0.429563   0.034000 0.259355   
0.574000 0.425950   0.064000 0.247720   
0.551000 0.421788   0.106000 0.244845   
0.537000 0.418273   0.158000 0.250476   
0.532000 0.417057   0.209000 0.263706   
0.532000 0.417068   0.261000 0.284958   
0.527000 0.420054   0.314000 0.312415   
0.529000 0.426066   0.382000 0.342771   
0.539000 0.438567   0.463000 0.383244   
0.553000 0.456322   0.553000 0.437382   
0.568000 0.476749   0.649000 0.500504   
0.578000 0.496397   0.750000 0.563006   
0.584000 0.512998   0.750000 0.611945   
0.589000 0.512214   0.750000 0.625400   
0.595000 0.513298   0.750000 0.635784   
0.603000 0.516026   0.750000 0.643492   
0.611000 0.520484   0.750000 0.648860   
0.616000 0.526095   0.750000 0.653167   
0.621000 0.531288   0.750000 0.655961   
0.625000 0.536340   0.750000 0.658187   
0.625000 0.540355   0.750000 0.659760   
0.621000 0.542592   0.750000 0.661086   
0.617000 0.542973   0.750000 0.662412   
0.610000 0.543146   0.750000 0.663866   
0.604000 0.541155   0.750000 0.664924   
0.597000 0.538946   0.750000 0.666047   
0.591000 0.536060   0.750000 0.666997   
0.585000 0.533257   0.750000 0.667782   
0.580000 0.529875   0.750000 0.668123   
0.576000 0.526312   0.750000 0.668025   
0.572000 0.523547   0.750000 0.667652   
0.570000 0.520377   0.732000 0.666751   
0.568000 0.518893   0.710000 0.659874   
0.567000 0.517511   0.691000 0.650689   
0.567000 0.516629   0.677000 0.641296   
0.565000 0.517243   0.669000 0.632987   
0.562000 0.517573   0.665000 0.626903   
0.559000 0.517920   0.664000 0.622611   
0.557000 0.518220   0.661000 0.618914   
0.554000 0.519571   0.660000 0.614303   
0.553000 0.521071   0.661000 0.609845   
0.551000 0.523772   0.659000 0.605817   
0.550000 0.526519   0.658000 0.599920   
0.549000 0.530243   0.657000 0.593698   
0.548000 0.533994   0.656000 0.586817   
0.548000 0.538711   0.653000 0.579369   
0.548000 0.544238   0.652000 0.570472   
0.548000 0.550258   0.654000 0.561947   
0.548000 0.557115   0.657000 0.554412   
0.549000 0.564029   0.656000 0.545782   
0.550000 0.571566   0.612000 0.535823   
0.551000 0.574335   0.574000 0.512400   
0.553000 0.577576   0.545000 0.490010   
0.554000 0.580970   0.521000 0.470936   
0.555000 0.584284   0.502000 0.454709   
0.557000 0.587524   0.487000 0.441713   
0.558000 0.590581   0.478000 0.432347   
0.560000 0.593993   0.474000 0.426921   
0.561000 0.597243   0.470000 0.425429   
0.562000 0.599928   0.457000 0.425143   
0.564000 0.599611   0.450000 0.422041   
0.565000 0.600340   0.447000 0.422769   
0.566000 0.600551   0.448000 0.426219   
0.546000 0.590322   0.418000 0.425654   
0.547000 0.582450   0.426000 0.411472   
0.548000 0.582771   0.436000 0.420069   
0.548000 0.582849   0.449000 0.429694   
0.548000 0.582966   0.461000 0.441288   
0.548000 0.582696   0.477000 0.451910   
0.548000 0.582615   0.494000 0.464542   
0.548000 0.582542   0.514000 0.476655   
0.548000 0.582533   0.533000 0.489114   
0.549000 0.582387   0.552000 0.500386   
0.550000 0.583015   0.569000 0.510114   
0.552000 0.583360   0.584000 0.518453   
0.554000 0.584305   0.598000 0.523977   
0.557000 0.585748   0.608000 0.528558   
0.561000 0.587636   0.610000 0.530871   
0.564000 0.589678   0.609000 0.529914   
0.569000 0.591596   0.594000 0.527253   
0.573000 0.593617   0.576000 0.519952   
0.577000 0.595669   0.565000 0.510853   
0.579000 0.598098   0.552000 0.504350   
0.581000 0.600115   0.548000 0.497676   
0.582000 0.602757   0.541000 0.494941   
0.584000 0.604497   0.530000 0.491382   
0.586000 0.590078   0.523000 0.476619   
0.588000 0.589805   0.517000 0.471148   
0.590000 0.589647   0.512000 0.466826   
0.592000 0.589085   0.511000 0.463032   
0.592000 0.588817   0.509000 0.461422   
0.591000 0.588190   0.504000 0.459443   
0.588000 0.586338   0.500000 0.456261   
0.586000 0.583981   0.498000 0.453650   
0.582000 0.582008   0.497000 0.452338   
0.579000 0.579689   0.499000 0.451362   
0.575000 0.577652   0.501000 0.451780   
0.570000 0.575358   0.502000 0.452775   
0.565000 0.572550   0.508000 0.451995   
0.560000 0.570191   0.517000 0.453770   
0.555000 0.568510   0.526000 0.456341   
0.553000 0.566819   0.536000 0.458751   
0.560000 0.566185   0.556000 0.460716   
0.566000 0.568489   0.573000 0.469266   
0.571000 0.570984   0.586000 0.474759   
0.574000 0.572894   0.592000 0.477107   
0.578000 0.574435   0.590000 0.475905   
0.581000 0.575515   0.583000 0.470600   
0.583000 0.575984   0.574000 0.462957   
0.586000 0.576068   0.562000 0.453795   
0.590000 0.575791   0.548000 0.443862   
0.594000 0.574941   0.536000 0.433725   
0.599000 0.574222   0.529000 0.425171   
0.605000 0.573707   0.523000 0.420359   
0.612000 0.573347   0.523000 0.417042   
0.620000 0.573252   0.529000 0.417397   
0.634000 0.576068   0.529000 0.416128   
0.659000 0.581890   0.517000 0.406482   
0.668000 0.584808   0.507000 0.395292   
0.659000 0.586465   0.501000 0.382080   
0.654000 0.588211   0.504000 0.365498   
0.651000 0.591871   0.512000 0.354355   
0.648000 0.596551   0.512000 0.345507   
0.648000 0.599672   0.509000 0.332474   
0.647000 0.602060   0.506000 0.319318   
0.646000 0.604495   0.502000 0.305529   
0.644000 0.606726   0.499000 0.291355   
0.640000 0.609067   0.470000 0.277415   
0.630000 0.604821   0.431000 0.254274   
0.594000 0.597791   0.351000 0.229208   
0.527000 0.579685   0.234000 0.191177   
0.527000 0.551013   0.077000 0.148369   
0.743000 0.531200   0.062000 0.137335   
0.750000 0.525773   0.084000 0.208514   
0.750000 0.535570   0.118000 0.200518   
0.750000 0.547810   0.154000 0.192494   
0.750000 0.560510   0.205000 0.185998   
0.750000 0.574338   0.265000 0.184281   
0.750000 0.588304   0.285000 0.188697   
0.750000 0.599920   0.298000 0.184778   
0.750000 0.612615   0.305000 0.177131   
0.750000 0.626141   0.309000 0.166159   
0.750000 0.639285   0.309000 0.153748   
0.750000 0.628564   0.414000 0.177124   
0.613000 0.596268   0.550000 0.293235   
0.505000 0.586182   0.532000 0.407347   
0.425000 0.560020   0.499000 0.421315   
0.355000 0.527722   0.462000 0.424619   
0.310000 0.491659   0.453000 0.423461   
0.323000 0.463562   0.528000 0.437072   
0.348000 0.461297   0.603000 0.498404   
0.384000 0.465043   0.697000 0.555598   
0.336000 0.473260   0.750000 0.614785   
0.259000 0.439936   0.750000 0.645880   
0.177000 0.396065   0.750000 0.650562   
0.093000 0.357010   0.750000 0.650397   
0.013000 0.330897   0.750000 0.644444   
-0.000000 0.319080   0.750000 0.632637   
-0.000000 0.313411   0.750000 0.631876   
-0.000000 0.308946   0.750000 0.632331   
-0.000000 0.306555   0.750000 0.630931   
-0.000000 0.306399   0.750000 0.627108   
0.028000 0.308809   0.750000 0.621277   
0.067000 0.311191   0.750000 0.620801   
0.099000 0.315738   0.750000 0.620806   
0.127000 0.323618   0.742000 0.616831   
0.152000 0.333228   0.673000 0.607419   
0.175000 0.335707   0.604000 0.578056   
0.214000 0.339269   0.553000 0.538552   
0.295000 0.348591   0.521000 0.504211   
0.376000 0.372279   0.488000 0.484692   
0.457000 0.404952   0.524000 0.463969   
0.536000 0.448811   0.553000 0.476258   
0.606000 0.488157   0.562000 0.484217   
0.686000 0.516970   0.566000 0.480820   
0.706000 0.540288   0.570000 0.475214   
0.730000 0.548519   0.576000 0.464432   
0.750000 0.557495   0.541000 0.452889   
0.750000 0.557423   0.416000 0.420315   
0.750000 0.534218   0.298000 0.358111   
0.750000 0.509779   0.191000 0.319867   
0.750000 0.488246   0.099000 0.296819   
0.750000 0.472589   0.017000 0.281320   
0.750000 0.461662   -0.064000 0.269866   
0.706000 0.453314   -0.137000 0.261143   
0.649000 0.457311   -0.214000 0.236864   
0.636000 0.465311   -0.246000 0.208472   
0.660000 0.472317   -0.259000 0.194779   
0.668000 0.473047   -0.274000 0.196936   
0.655000 0.475605   -0.289000 0.194000   
0.617000 0.481407   -0.333000 0.184371   
0.563000 0.487233   -0.246000 0.168941   
0.539000 0.514774   -0.218000 0.132823   
0.508000 0.523888   -0.180000 0.118782   
0.464000 0.532057   -0.122000 0.103972   
0.424000 0.537962   -0.068000 0.087732   
0.363000 0.537695   0.017000 0.077546   
0.310000 0.528657   0.091000 0.067493   
0.262000 0.511671   0.168000 0.067150   
0.207000 0.490733   0.264000 0.076837   
0.153000 0.467108   0.370000 0.105001   
0.106000 0.450236   0.472000 0.159750   
0.070000 0.444080   0.557000 0.227883   
0.046000 0.445416   0.619000 0.282187   
0.035000 0.448507   0.650000 0.314287   
0.036000 0.449834   0.648000 0.327510   
0.047000 0.447372   0.621000 0.326672   
0.074000 0.441424   0.598000 0.315018   
0.113000 0.438528   0.524000 0.302034   
0.164000 0.429056   0.422000 0.258264   
0.224000 0.420380   0.301000 0.187777   
0.288000 0.421678   0.174000 0.112665   
0.347000 0.440999   0.056000 0.062483   
0.386000 0.473792   -0.023000 0.038438   
0.402000 0.500340   -0.054000 0.030036   
0.404000 0.514041   -0.055000 0.027855   
0.392000 0.520283   -0.031000 0.028037   
0.366000 0.519576   0.015000 0.030126   
0.329000 0.510896   0.079000 0.035145   
0.284000 0.495785   0.153000 0.045253   
0.237000 0.475040   0.231000 0.063555   
0.196000 0.454861   0.307000 0.093392   
0.196000 0.442661   0.318000 0.134310   
0.199000 0.444413   0.324000 0.141971   
0.202000 0.446563   0.330000 0.146396   
0.204000 0.448408   0.336000 0.150625   
0.206000 0.448997   0.338000 0.154844   
0.208000 0.448871   0.332000 0.156592   
0.210000 0.447751   0.321000 0.153670   
0.212000 0.445590   0.310000 0.147962   
0.214000 0.443715   0.300000 0.142320   
0.216000 0.441845   0.291000 0.137296   
0.226000 0.440253   0.268000 0.132896   
0.247000 0.440688   0.226000 0.120833   
0.264000 0.445930   0.193000 0.100708   
0.275000 0.452124   0.171000 0.087247   
0.279000 0.458598   0.162000 0.079603   
0.275000 0.463164   0.165000 0.077198   
0.273000 0.475828   0.166000 0.090268   
0.266000 0.477401   0.173000 0.091268   
0.269000 0.477278   0.165000 0.095116   
0.276000 0.480153   0.151000 0.092471   
0.284000 0.485333   0.136000 0.087554   
0.292000 0.491410   0.121000 0.082763   
0.302000 0.498509   0.105000 0.078574   
0.318000 0.506980   0.092000 0.074592   
0.319000 0.520261   0.104000 0.071943   
0.319000 0.527865   0.116000 0.077038   
0.331000 0.533300   0.111000 0.082692   
0.348000 0.544405   0.098000 0.083803   
0.365000 0.555856   0.086000 0.084007   
0.382000 0.566166   0.074000 0.086495   
0.399000 0.574078   0.063000 0.091966   
0.413000 0.577622   0.108000 0.101771   
0.475000 0.587203   0.137000 0.125076   
0.506000 0.601186   0.241000 0.161815   
0.508000 0.614848   0.373000 0.217629   
0.513000 0.623067   0.472000 0.294420   
0.519000 0.618125   0.481000 0.369047   
0.526000 0.588617   0.490000 0.403011   
0.532000 0.554282   0.499000 0.438292   
0.539000 0.518221   0.509000 0.471992   
0.544000 0.481912   0.519000 0.502936   
0.550000 0.446884   0.530000 0.527864   
0.520000 0.414492   0.545000 0.547810   
0.441000 0.371644   0.566000 0.563339   
0.377000 0.304778   0.590000 0.577377   
0.311000 0.242633   0.613000 0.591279   
0.238000 0.181558   0.641000 0.601849   
0.174000 0.125997   0.687000 0.609843   
0.118000 0.087698   0.718000 0.617321   
0.071000 0.061385   0.750000 0.618359   
0.035000 0.046805   0.721000 0.617236   
0.013000 0.031111   0.661000 0.612853   
0.006000 0.016307   0.610000 0.606568   
0.013000 0.007017   0.569000 0.599902   
0.031000 0.001829   0.538000 0.592903   
0.058000 0.000859   0.518000 0.586131   
0.093000 0.003801   0.507000 0.580447   
0.134000 0.011452   0.503000 0.576921   
0.179000 0.023698   0.506000 0.575257   
0.221000 0.040885   0.507000 0.576088   
0.266000 0.061706   0.510000 0.576235   
0.317000 0.087529   0.515000 0.577372   
0.375000 0.119603   0.523000 0.579314   
0.438000 0.159538   0.534000 0.582222   
0.505000 0.206963   0.542000 0.586070   
0.576000 0.256869   0.549000 0.587446   
0.653000 0.308216   0.554000 0.587462   
0.738000 0.357267   0.560000 0.585262   
0.750000 0.402262   0.567000 0.582511   
0.750000 0.414203   0.567000 0.586674   
0.750000 0.420835   0.565000 0.587923   
0.750000 0.426087   0.562000 0.587699   
0.750000 0.431002   0.563000 0.586812   
0.750000 0.435655   0.567000 0.587972   
0.750000 0.440077   0.571000 0.590595   
0.750000 0.443523   0.574000 0.592997   
0.750000 0.446648   0.580000 0.594800   
0.750000 0.448666   0.590000 0.597958   
0.750000 0.450773   0.601000 0.603073   
0.750000 0.451566   0.610000 0.608246   
0.725000 0.451013   0.617000 0.612030   
0.678000 0.441797   0.626000 0.616267   
0.635000 0.423369   0.637000 0.622311   
0.595000 0.403465   0.644000 0.628107   
0.559000 0.381292   0.650000 0.631371   
0.525000 0.358333   0.655000 0.633650   
0.494000 0.332961   0.648000 0.635000   
0.464000 0.306205   0.632000 0.631894   
0.436000 0.280174   0.618000 0.625713   
0.409000 0.254622   0.605000 0.620122   
0.380000 0.231539   0.590000 0.615041   
0.354000 0.207040   0.575000 0.609227   
0.326000 0.186330   0.568000 0.603331   
0.293000 0.165785   0.528000 0.600933   
0.256000 0.141836   0.494000 0.584070   
0.203000 0.113428   0.547000 0.574837   
0.198000 0.089594   0.564000 0.598029   
0.202000 0.086857   0.617000 0.602975   
0.199000 0.091458   0.679000 0.618287   
0.198000 0.095640   0.737000 0.631661   
0.182000 0.102247   0.750000 0.640126   
0.170000 0.100380   0.750000 0.638368   
0.150000 0.101563   0.750000 0.634020   
0.114000 0.103887   0.750000 0.627136   
0.105000 0.113517   0.750000 0.612253   
0.116000 0.145098   0.750000 0.594058   
0.130000 0.188003   0.671000 0.575623   
0.140000 0.216090   0.504000 0.545504   
0.146000 0.217940   0.403000 0.471221   
0.207000 0.239424   0.399000 0.390783   
0.327000 0.302829   0.426000 0.370161   
0.727000 0.392554   0.456000 0.380610   
0.676000 0.520717   0.489000 0.450509   
0.744000 0.556385   0.450000 0.424042   
0.645000 0.571837   0.223000 0.378858   
0.597000 0.539144   0.027000 0.231700   
0.685000 0.518855   -0.165000 0.157828   
0.750000 0.495371   -0.309000 0.165805   
0.750000 0.485069   -0.396000 0.169916   
0.750000 0.504464   -0.485000 0.142056   
0.750000 0.520582   -0.566000 0.120048   
0.750000 0.534335   -0.585000 0.102873   
0.750000 0.552596   -0.655000 0.084833   
0.750000 0.558377   -0.635000 0.077434   
0.750000 0.571765   -0.599000 0.065906   
0.750000 0.582079   -0.562000 0.057623   
0.750000 0.588817   -0.526000 0.053005   
0.750000 0.592202   -0.490000 0.051851   
0.750000 0.593195   -0.449000 0.053644   
0.750000 0.592060   -0.406000 0.058526   
0.750000 0.588901   -0.380000 0.066861   
0.750000 0.579722   -0.344000 0.082041   
0.652000 0.567777   -0.223000 0.102985   
0.514000 0.589701   -0.046000 0.087486   
0.511000 0.614057   0.082000 0.072408   
0.575000 0.633047   0.206000 0.103210   
0.604000 0.657619   0.394000 0.168525   
0.561000 0.690927   0.413000 0.277242   
0.443000 0.673112   0.426000 0.315334   
0.343000 0.637736   0.437000 0.330242   
0.368000 0.582584   0.555000 0.347840   
0.395000 0.572286   0.750000 0.440054   
0.419000 0.565975   0.750000 0.524244   
0.438000 0.527930   0.750000 0.569455   
0.453000 0.491238   0.750000 0.606298   
0.468000 0.457959   0.750000 0.632218   
0.482000 0.429411   0.750000 0.648591   
0.419000 0.405269   0.750000 0.657151   
0.340000 0.343018   0.750000 0.657637   
0.286000 0.266186   0.750000 0.656377   
0.213000 0.206167   0.750000 0.655814   
0.140000 0.142678   0.750000 0.654158   
0.074000 0.091041   0.750000 0.651885   
0.023000 0.054856   0.750000 0.649379   
-0.010000 0.031824   0.750000 0.647175   
-0.049000 0.018117   0.750000 0.646162   
-0.075000 0.008472   0.738000 0.643562   
-0.081000 0.002651   0.679000 0.640457   
-0.072000 -0.005817   0.629000 0.633028   
-0.052000 -0.010242   0.582000 0.624494   
-0.021000 -0.011083   0.538000 0.612949   
0.021000 -0.008467   0.504000 0.596700   
0.057000 -0.000940   0.484000 0.579287   
0.114000 0.010520   0.480000 0.565710   
0.174000 0.031927   0.489000 0.559566   
0.247000 0.060606   0.498000 0.560076   
0.314000 0.100992   0.505000 0.560264   
0.387000 0.146117   0.509000 0.559180   
0.470000 0.200163   0.515000 0.555262   
0.567000 0.264928   0.522000 0.550859   
0.677000 0.336043   0.527000 0.544746   
0.750000 0.401675   0.531000 0.535263   
0.750000 0.438770   0.539000 0.529529   
0.749000 0.448553   0.550000 0.534811   
0.721000 0.456424   0.559000 0.541520   
0.694000 0.454496   0.567000 0.549616   
0.668000 0.450989   0.573000 0.556393   
0.642000 0.446363   0.580000 0.561442   
0.618000 0.439518   0.587000 0.566604   
0.595000 0.433058   0.594000 0.571228   
0.563000 0.425843   0.587000 0.575351   
0.528000 0.410770   0.554000 0.571514   
0.491000 0.388121   0.517000 0.551913   
0.451000 0.361785   0.469000 0.529419   
0.397000 0.328676   0.365000 0.500080   
0.360000 0.275590   0.390000 0.441710   
0.344000 0.252399   0.406000 0.455246   
0.341000 0.236602   0.409000 0.463217   
0.336000 0.224790   0.414000 0.462465   
0.373000 0.214917   0.377000 0.464072   
0.414000 0.222112   0.336000 0.437691   
0.454000 0.236910   0.296000 0.413040   
0.478000 0.254495   0.250000 0.393242   
0.474000 0.260787   0.199000 0.375931   
0.471000 0.253451   0.143000 0.361941   
0.517000 0.245750   0.126000 0.349368   
0.696000 0.259034   0.161000 0.343360   
0.671000 0.299667   0.195000 0.341702   
0.633000 0.297376   0.231000 0.345321   
0.600000 0.292045   0.268000 0.350823   
0.567000 0.286290   0.307000 0.357945   
0.541000 0.279763   0.349000 0.367854   
0.534000 0.273592   0.393000 0.380988   
0.555000 0.270985   0.440000 0.396036   
0.551000 0.274540   0.421000 0.411696   
0.541000 0.272387   0.365000 0.397495   
0.563000 0.273087   0.305000 0.366197   
0.584000 0.287486   0.217000 0.327328   
0.618000 0.317833   0.167000 0.271139   
0.714000 0.357100   0.189000 0.216493   
0.750000 0.393663   0.215000 0.174890   
0.750000 0.415185   0.239000 0.150151   
0.750000 0.429160   0.258000 0.134718   
0.750000 0.443602   0.271000 0.118299   
0.750000 0.458525   0.281000 0.100526   
0.750000 0.472616   0.292000 0.083458   
0.750000 0.484275   0.319000 0.069865   
0.750000 0.489028   0.319000 0.068479   
0.490000 0.770146   -0.158000 0.073323   
0.575000 0.734946   -0.262000 -0.089119   
0.702000 0.809153   -0.471000 -0.178015   
0.750000 0.903413   -0.664000 -0.293059   
0.750000 0.928851   -0.650000 -0.336213   
0.750000 0.920813   -0.622000 -0.332612   
0.750000 0.910191   -0.588000 -0.324985   
0.750000 0.896891   -0.552000 -0.313509   
0.750000 0.880424   -0.518000 -0.297561   
0.750000 0.860994   -0.484000 -0.277192   
0.750000 0.837648   -0.452000 -0.251138   
0.750000 0.809938   -0.419000 -0.218764   
0.750000 0.776895   -0.389000 -0.178948   
0.750000 0.739552   -0.359000 -0.133236   
0.750000 0.696764   -0.331000 -0.080343   
0.738000 0.649899   -0.293000 -0.022348   
0.634000 0.600143   -0.169000 0.039492   
0.558000 0.569247   -0.068000 0.076900   
0.496000 0.551077   0.004000 0.093268   
0.414000 0.662652   0.458000 0.292410   
0.337000 0.643003   0.438000 0.372723   
0.329000 0.547893   0.458000 0.329381   
0.365000 0.506800   0.490000 0.329021   
0.397000 0.496983   0.548000 0.350265   
0.424000 0.493710   0.615000 0.392365   
0.446000 0.495105   0.682000 0.442268   
0.462000 0.498502   0.750000 0.489633   
0.473000 0.503352   0.750000 0.531536   
0.484000 0.490650   0.750000 0.548923   
0.493000 0.479152   0.750000 0.567313   
0.500000 0.468806   0.750000 0.585714   
0.506000 0.459878   0.750000 0.602014   
0.511000 0.451963   0.750000 0.617858   
0.519000 0.445420   0.750000 0.631607   
0.525000 0.440391   0.750000 0.644688   
0.524000 0.436211   0.750000 0.656346   
0.502000 0.432316   0.750000 0.664827   
0.463000 0.426144   0.750000 0.667678   
0.426000 0.416033   0.750000 0.665688   
0.393000 0.404995   0.750000 0.662203   
0.375000 0.392854   0.750000 0.657436   
0.375000 0.384674   0.750000 0.653361   
0.375000 0.381861   0.749000 0.651744   
0.375000 0.379721   0.603000 0.647393   
0.378000 0.349026   0.506000 0.586857   
0.375000 0.326775   0.481000 0.529510   
0.309000 0.320026   0.503000 0.506363   
0.223000 0.307792   0.530000 0.490373   
0.187000 0.294496   0.563000 0.461814   
0.131000 0.299379   0.619000 0.444198   
0.151000 0.302546   0.719000 0.433657   
0.193000 0.326158   0.750000 0.463292   
0.220000 0.335022   0.750000 0.493927   
0.232000 0.333316   0.750000 0.511810   
0.237000 0.330378   0.685000 0.521246   
0.237000 0.313621   0.599000 0.505065   
0.249000 0.293528   0.525000 0.466987   
0.305000 0.281654   0.482000 0.428451   
0.399000 0.291081   0.474000 0.416188   
0.494000 0.318393   0.525000 0.432836   
0.583000 0.353364   0.557000 0.474356   
0.678000 0.375732   0.569000 0.504164   
0.740000 0.386965   0.579000 0.521710   
0.730000 0.393237   0.587000 0.530166   
0.723000 0.400898   0.595000 0.523245   
0.718000 0.409663   0.602000 0.515009   
0.714000 0.419102   0.610000 0.505410   
0.712000 0.429840   0.567000 0.495025   
0.711000 0.426134   0.526000 0.460752   
0.711000 0.423443   0.493000 0.429446   
0.711000 0.422447   0.455000 0.405351   
0.710000 0.419563   0.431000 0.383241   
0.709000 0.419842   0.420000 0.368807   
0.708000 0.422471   0.410000 0.360975   
0.708000 0.424309   0.406000 0.356385   
0.707000 0.426773   0.388000 0.356193   
0.685000 0.425434   0.381000 0.354718   
0.662000 0.430365   0.384000 0.350266   
0.643000 0.437695   0.394000 0.349919   
0.631000 0.447055   0.412000 0.353350   
0.624000 0.458624   0.437000 0.362537   
0.619000 0.473111   0.471000 0.375952   
0.619000 0.491064   0.510000 0.394462   
0.623000 0.510941   0.553000 0.417169   
0.628000 0.530575   0.598000 0.444242   
0.635000 0.548684   0.643000 0.473124   
0.643000 0.565250   0.687000 0.500723   
0.653000 0.580212   0.727000 0.524356   
0.664000 0.592592   0.750000 0.543932   
0.674000 0.600478   0.750000 0.556507   
0.681000 0.603441   0.750000 0.561991   
0.686000 0.605885   0.750000 0.566733   
0.692000 0.608015   0.750000 0.570229   
0.693000 0.610273   0.750000 0.573440   
0.692000 0.611933   0.750000 0.575243   
0.692000 0.613979   0.750000 0.575757   
0.691000 0.615729   0.750000 0.576589   
0.691000 0.617801   0.750000 0.575836   
0.691000 0.619847   0.750000 0.575142   
0.691000 0.622281   0.750000 0.573504   
0.692000 0.624975   0.750000 0.571224   
0.692000 0.628179   0.748000 0.568341   
0.693000 0.631639   0.741000 0.563675   
0.694000 0.634580   0.734000 0.557930   
0.695000 0.638042   0.706000 0.551782   
0.696000 0.638306   0.684000 0.540845   
0.697000 0.639215   0.668000 0.531392   
0.699000 0.640882   0.658000 0.523868   
0.675000 0.631250   0.599000 0.515191   
0.675000 0.623065   0.569000 0.482800   
0.675000 0.618648   0.542000 0.468723   
0.675000 0.614126   0.522000 0.456556   
